DB00884	DB00710	1.0
DB00884	DB00282	1.0
DB00884	DB00630	0.333
DB00884	DB01133	1.0
DB00884	DB00399	1.0
DB00884	DB00399	1.0
DB00864	DB00860	0.091
DB00864	DB00596	0.167
DB00864	DB00936	0.167
DB00864	DB00531	0.032
DB00864	DB00860	0.091
DB00864	DB00688	0.333
DB00864	DB00993	0.2
DB00864	DB00223	0.167
DB00864	DB00993	0.154
DB00864	DB00563	0.095
DB00864	DB00091	0.167
DB00864	DB00860	0.091
DB00864	DB00443	0.125
DB00864	DB01611	0.125
DB00864	DB00860	0.091
DB00864	DB00860	0.091
DB00864	DB00635	0.094
DB00864	DB00860	0.063
DB00864	DB01013	0.1
DB00864	DB00688	0.25
DB00864	DB00877	0.2
DB00864	DB00959	0.222
DB00864	DB00959	0.222
DB00864	DB00959	0.222
DB00864	DB00959	0.222
DB00864	DB02300	0.167
DB00864	DB00860	0.091
DB00864	DB00531	0.037
DB00864	DB00563	0.143
DB00864	DB00799	0.2
DB01268	DB00853	0.091
DB01268	DB00398	0.3
DB01268	DB00544	0.038
DB01268	DB00619	0.4
DB01268	DB00619	0.375
DB01268	DB01268	0.818
DB01268	DB00398	0.3
DB01268	DB00851	0.429
DB01268	DB00997	0.171
DB00675	DB01006	0.25
DB00675	DB00675	0.667
DB00675	DB01217	0.25
DB00675	DB00990	0.333
DB00675	DB00531	0.034
DB00675	DB00104	0.2
DB00675	DB01229	0.125
DB00675	DB00104	0.25
DB00675	DB01248	0.111
DB00675	DB01248	0.111
DB00675	DB00515	0.034
DB00675	DB01229	0.125
DB00675	DB00997	0.063
DB00675	DB00531	0.04
DB00853	DB01168	0.333
DB00853	DB01206	0.5
DB00853	DB00541	0.063
DB00853	DB00541	0.071
DB00853	DB01168	0.333
DB00853	DB00262	0.5
DB00720	DB00720	1.0
DB00720	DB01077	0.5
DB00720	DB01077	0.5
DB00720	DB00884	1.0
DB00720	DB00282	1.0
DB00720	DB00399	1.0
DB00720	DB00710	1.0
DB00720	DB00282	1.0
DB00720	DB00630	0.333
DB00720	DB01133	1.0
DB00720	DB00399	1.0
DB00720	DB00399	1.0
DB00720	DB01077	0.5
DB00720	DB01077	0.5
DB00720	DB00884	1.0
DB00720	DB00282	1.0
DB00720	DB00399	1.0
DB00720	DB00710	1.0
DB00720	DB00282	1.0
DB00720	DB00630	0.333
DB00720	DB01133	1.0
DB00720	DB00399	1.0
DB00720	DB00399	1.0
DB00711	DB00518	0.091
DB00711	DB00711	1.0
DB00711	DB00602	0.429
DB00592	DB00643	0.25
DB00592	DB00518	0.125
DB00592	DB00592	1.0
DB00592	DB00592	1.0
DB00592	DB00592	1.0
DB00592	DB00592	1.0
DB00592	DB00592	1.0
DB01087	DB00608	0.25
DB01087	DB01087	1.0
DB01087	DB00608	0.25
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00608	0.25
DB00608	DB00254	0.036
DB00608	DB01087	0.25
DB00608	DB00487	0.2
DB00608	DB00487	0.2
DB00608	DB01103	0.25
DB00608	DB00811	0.1
DB00608	DB00518	0.091
DB00608	DB00608	1.0
DB00608	DB00254	0.036
DB00608	DB00698	0.2
DB00608	DB00254	0.036
DB00608	DB00614	0.25
DB00608	DB01208	0.143
DB00608	DB00911	0.167
DB00608	DB00468	0.2
DB00608	DB00316	0.167
DB00608	DB01045	0.083
DB00608	DB00254	0.036
DB00608	DB00254	0.036
DB00608	DB01137	0.111
DB00608	DB01165	0.125
DB00608	DB01611	0.143
DB00608	DB00468	0.2
DB00608	DB00468	0.2
DB00608	DB00916	0.111
DB00608	DB00468	0.2
DB00608	DB00468	0.2
DB00608	DB00608	1.0
DB00608	DB00916	0.111
DB00685	DB00487	0.5
DB00685	DB00487	0.5
DB00685	DB00467	1.0
DB00685	DB00978	1.0
DB00685	DB00229	1.0
DB00685	DB00689	1.0
DB00685	DB00199	0.077
DB00685	DB01053	0.063
DB00685	DB00417	0.2
DB00685	DB01413	0.5
DB00685	DB00467	1.0
DB00685	DB00713	0.333
DB00685	DB00218	0.333
DB00685	DB01060	0.167
DB00685	DB00537	0.071
DB00685	DB01361	1.0
DB00685	DB01332	0.5
DB00685	DB00438	0.125
DB00685	DB00578	1.0
DB00685	DB00578	1.0
DB00685	DB01112	0.333
DB00685	DB01147	1.0
DB00685	DB00833	1.0
DB00685	DB01140	0.5
DB00685	DB01000	1.0
DB00685	DB00415	0.125
DB00685	DB01330	1.0
DB00685	DB01208	0.25
DB00685	DB00207	0.071
DB00685	DB00229	1.0
DB00685	DB01329	0.5
DB00685	DB01328	1.0
DB00685	DB00493	0.143
DB00685	DB00199	0.077
DB00685	DB00456	1.0
DB00685	DB01327	0.2
DB00685	DB01147	1.0
DB00685	DB01326	1.0
DB00685	DB01059	0.5
DB00685	DB01044	0.333
DB00685	DB00199	0.077
DB00685	DB01137	0.167
DB00685	DB01165	0.2
DB00685	DB00438	0.125
DB00685	DB01212	0.071
DB00685	DB00713	0.333
DB00685	DB00607	0.5
DB00685	DB01112	0.333
DB00685	DB00567	0.5
DB00685	DB01333	1.0
DB00685	DB00319	0.5
DB00685	DB00493	0.143
DB00685	DB01112	0.333
DB00685	DB00535	0.5
DB00685	DB00274	1.0
DB00685	DB00274	1.0
DB00685	DB01415	0.5
DB00685	DB01112	0.333
DB00685	DB00689	1.0
DB00685	DB00199	0.077
DB00685	DB00199	0.077
DB00685	DB00199	0.077
DB00685	DB00319	0.5
DB00685	DB00607	0.5
DB00685	DB01211	0.25
DB00685	DB00578	1.0
DB00685	DB00417	0.2
DB00685	DB00218	0.333
DB00685	DB00978	1.0
DB00685	DB00685	1.0
DB00685	DB00430	0.5
DB00685	DB00578	1.0
DB00685	DB00978	1.0
DB00685	DB01147	1.0
DB00685	DB00207	0.071
DB00685	DB00578	1.0
DB00685	DB00976	1.0
DB00685	DB00671	0.333
DB00685	DB01076	0.333
DB00685	DB01140	0.5
DB00685	DB00833	1.0
DB00685	DB00229	1.0
DB00685	DB00456	1.0
DB00685	DB00415	0.125
DB00685	DB01044	0.333
DB00685	DB00301	1.0
DB00685	DB01053	0.063
DB00685	DB00319	0.5
DB00685	DB00415	0.125
DB00685	DB00199	0.077
DB00685	DB00417	0.2
DB00685	DB01414	1.0
DB00685	DB00301	1.0
DB00685	DB00778	0.5
DB00685	DB00485	1.0
DB00685	DB00301	1.0
DB00685	DB01321	0.5
DB00685	DB00430	0.5
DB00685	DB01053	0.063
DB00254	DB00487	0.038
DB00254	DB00487	0.038
DB00254	DB00199	0.118
DB00254	DB00626	0.04
DB00254	DB00601	0.036
DB00254	DB00626	0.04
DB00254	DB01053	0.171
DB00254	DB00417	0.034
DB00254	DB01413	0.038
DB00254	DB00595	0.24
DB00254	DB00713	0.037
DB00254	DB00218	0.037
DB00254	DB01060	0.069
DB00254	DB00608	0.036
DB00254	DB00537	0.147
DB00254	DB00254	1.0
DB00254	DB00438	0.1
DB00254	DB00698	0.038
DB00254	DB00626	0.04
DB00254	DB00254	1.0
DB00254	DB01112	0.077
DB00254	DB00759	0.333
DB00254	DB00415	0.065
DB00254	DB01208	0.074
DB00254	DB00207	0.147
DB00254	DB00493	0.067
DB00254	DB00911	0.037
DB00254	DB00446	0.167
DB00254	DB00199	0.118
DB00254	DB00512	0.029
DB00254	DB01045	0.172
DB00254	DB00254	1.0
DB00254	DB00254	1.0
DB00254	DB00199	0.118
DB00254	DB01017	0.259
DB00254	DB01137	0.107
DB00254	DB01165	0.111
DB00254	DB00446	0.167
DB00254	DB00438	0.1
DB00254	DB01212	0.083
DB00254	DB00512	0.029
DB00254	DB00713	0.037
DB00254	DB01611	0.074
DB00254	DB01112	0.077
DB00254	DB01190	0.033
DB00254	DB00493	0.067
DB00254	DB01112	0.077
DB00254	DB01112	0.077
DB00254	DB00199	0.118
DB00254	DB00199	0.118
DB00254	DB00199	0.118
DB00254	DB00931	0.2
DB00254	DB00417	0.034
DB00254	DB00218	0.037
DB00254	DB00207	0.147
DB00254	DB01082	0.037
DB00254	DB00446	0.167
DB00254	DB01190	0.033
DB00254	DB01017	0.25
DB00254	DB00415	0.065
DB00254	DB00798	0.061
DB00254	DB00916	0.033
DB00254	DB01053	0.171
DB00254	DB00798	0.061
DB00254	DB00415	0.065
DB00254	DB00199	0.118
DB00254	DB00417	0.034
DB00254	DB01190	0.033
DB00254	DB01321	0.038
DB00254	DB00608	0.036
DB00254	DB00916	0.033
DB00254	DB01053	0.171
DB01087	DB00608	0.25
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00468	0.5
DB01087	DB00608	0.25
DB00860	DB00596	0.125
DB00860	DB00455	0.143
DB00860	DB00764	0.286
DB00860	DB00764	0.25
DB00860	DB00471	0.125
DB00860	DB01234	0.077
DB00860	DB00531	0.03
DB00860	DB00860	1.0
DB00860	DB00443	0.429
DB00860	DB00523	0.143
DB00860	DB00993	0.167
DB00860	DB00852	0.143
DB00860	DB01075	0.125
DB00860	DB00332	0.125
DB00860	DB01075	0.125
DB00860	DB00557	0.143
DB00860	DB00993	0.133
DB00860	DB01234	0.077
DB00860	DB00563	0.136
DB00860	DB00388	0.143
DB00860	DB00180	0.143
DB00860	DB00972	0.143
DB00860	DB00091	0.15
DB00860	DB00394	0.125
DB00860	DB00860	1.0
DB00860	DB00852	0.143
DB00860	DB00852	0.143
DB00860	DB01047	0.125
DB00860	DB00180	0.125
DB00860	DB00443	0.375
DB00860	DB01234	0.077
DB00860	DB00557	0.143
DB00860	DB00620	0.25
DB00860	DB00291	0.125
DB00860	DB00768	0.143
DB00860	DB00341	0.143
DB00860	DB00860	1.0
DB00860	DB01075	0.125
DB00860	DB00341	0.143
DB00860	DB00852	0.143
DB00860	DB01075	0.125
DB00860	DB00860	1.0
DB00860	DB01234	0.077
DB00860	DB00635	0.088
DB00860	DB00860	0.583
DB00860	DB01013	0.083
DB00860	DB00950	0.143
DB00860	DB00557	0.143
DB00860	DB01075	0.125
DB00860	DB01234	0.067
DB00860	DB01234	0.071
DB00860	DB00443	0.25
DB00860	DB01222	0.2
DB00860	DB00950	0.143
DB00860	DB00972	0.143
DB00860	DB00588	0.25
DB00860	DB00620	0.25
DB00860	DB00443	0.429
DB00860	DB01013	0.125
DB00860	DB00244	0.143
DB00860	DB00688	0.091
DB00860	DB00959	0.182
DB00860	DB00959	0.182
DB00860	DB00959	0.182
DB00860	DB00959	0.182
DB00860	DB00860	1.0
DB00860	DB00531	0.034
DB00860	DB00471	0.143
DB00860	DB01003	0.125
DB00860	DB01234	0.077
DB00860	DB01234	0.077
DB00860	DB00563	0.2
DB00860	DB00768	0.143
DB01168	DB01206	0.5
DB01168	DB00541	0.133
DB01168	DB00531	0.036
DB01168	DB00290	0.143
DB01168	DB00773	0.083
DB01168	DB00290	0.143
DB01168	DB00541	0.154
DB01168	DB00773	0.1
DB01168	DB00570	0.25
DB01168	DB01168	1.0
DB01168	DB00635	0.032
DB01168	DB00262	0.5
DB01168	DB00570	0.25
DB01168	DB00851	0.091
DB01168	DB00997	0.031
DB01168	DB00531	0.042
DB00487	DB00487	1.0
DB00487	DB00467	0.5
DB00487	DB00978	0.5
DB00487	DB00229	0.5
DB00487	DB00689	0.5
DB00487	DB00199	0.071
DB00487	DB01053	0.059
DB00487	DB00417	0.167
DB00487	DB01413	0.333
DB00487	DB00467	0.5
DB00487	DB00713	0.25
DB00487	DB00218	0.25
DB00487	DB01060	0.143
DB00487	DB00608	0.2
DB00487	DB00537	0.067
DB00487	DB00254	0.038
DB00487	DB01361	0.5
DB00487	DB01332	0.333
DB00487	DB00438	0.111
DB00487	DB00254	0.038
DB00487	DB00578	0.5
DB00487	DB00578	0.5
DB00487	DB01112	0.25
DB00487	DB01147	0.5
DB00487	DB00833	0.5
DB00487	DB01140	0.333
DB00487	DB01000	0.5
DB00487	DB00415	0.111
DB00487	DB01330	0.5
DB00487	DB01208	0.5
DB00487	DB00207	0.067
DB00487	DB00229	0.5
DB00487	DB01329	0.333
DB00487	DB01328	0.5
DB00487	DB00493	0.125
DB00487	DB00199	0.071
DB00487	DB00456	0.5
DB00487	DB01327	0.167
DB00487	DB01147	0.5
DB00487	DB01326	0.5
DB00487	DB01045	0.1
DB00487	DB01059	0.333
DB00487	DB00254	0.038
DB00487	DB00254	0.038
DB00487	DB01044	0.25
DB00487	DB00199	0.071
DB00487	DB01137	0.333
DB00487	DB01165	0.4
DB00487	DB00438	0.111
DB00487	DB01212	0.067
DB00487	DB00713	0.25
DB00487	DB00607	0.333
DB00487	DB01611	0.2
DB00487	DB01112	0.25
DB00487	DB00567	0.333
DB00487	DB01333	0.5
DB00487	DB00319	0.333
DB00487	DB00493	0.125
DB00487	DB01112	0.25
DB00487	DB00535	0.333
DB00487	DB00274	0.5
DB00487	DB00274	0.5
DB00487	DB01415	0.333
DB00487	DB01112	0.25
DB00487	DB00689	0.5
DB00487	DB00199	0.071
DB00487	DB00199	0.071
DB00487	DB00199	0.071
DB00487	DB00319	0.333
DB00487	DB00607	0.333
DB00487	DB01211	0.2
DB00487	DB00578	0.5
DB00487	DB00417	0.167
DB00487	DB00218	0.25
DB00487	DB00978	0.5
DB00487	DB00685	0.5
DB00487	DB00430	0.333
DB00487	DB00578	0.5
DB00487	DB00978	0.5
DB00487	DB01147	0.5
DB00487	DB00207	0.067
DB00487	DB00578	0.5
DB00487	DB00976	0.5
DB00487	DB00671	0.25
DB00487	DB01076	0.25
DB00487	DB01140	0.333
DB00487	DB00833	0.5
DB00487	DB00229	0.5
DB00487	DB00456	0.5
DB00487	DB00415	0.111
DB00487	DB01044	0.25
DB00487	DB00301	0.5
DB00487	DB01053	0.059
DB00487	DB00319	0.333
DB00487	DB00415	0.111
DB00487	DB00199	0.071
DB00487	DB00417	0.167
DB00487	DB01414	0.5
DB00487	DB00301	0.5
DB00487	DB00778	0.333
DB00487	DB00485	0.5
DB00487	DB00301	0.5
DB00487	DB01321	0.333
DB00487	DB00430	0.333
DB00487	DB00608	0.2
DB00487	DB01053	0.059
DB00487	DB00467	0.5
DB00487	DB00978	0.5
DB00487	DB00229	0.5
DB00487	DB00689	0.5
DB00487	DB00199	0.071
DB00487	DB01053	0.059
DB00487	DB00417	0.167
DB00487	DB01413	0.333
DB00487	DB00467	0.5
DB00487	DB00713	0.25
DB00487	DB00218	0.25
DB00487	DB01060	0.143
DB00487	DB00608	0.2
DB00487	DB00537	0.067
DB00487	DB00254	0.038
DB00487	DB01361	0.5
DB00487	DB01332	0.333
DB00487	DB00438	0.111
DB00487	DB00254	0.038
DB00487	DB00578	0.5
DB00487	DB00578	0.5
DB00487	DB01112	0.25
DB00487	DB01147	0.5
DB00487	DB00833	0.5
DB00487	DB01140	0.333
DB00487	DB01000	0.5
DB00487	DB00415	0.111
DB00487	DB01330	0.5
DB00487	DB01208	0.5
DB00487	DB00207	0.067
DB00487	DB00229	0.5
DB00487	DB01329	0.333
DB00487	DB01328	0.5
DB00487	DB00493	0.125
DB00487	DB00199	0.071
DB00487	DB00456	0.5
DB00487	DB01327	0.167
DB00487	DB01147	0.5
DB00487	DB01326	0.5
DB00487	DB01045	0.1
DB00487	DB01059	0.333
DB00487	DB00254	0.038
DB00487	DB00254	0.038
DB00487	DB01044	0.25
DB00487	DB00199	0.071
DB00487	DB01137	0.333
DB00487	DB01165	0.4
DB00487	DB00438	0.111
DB00487	DB01212	0.067
DB00487	DB00713	0.25
DB00487	DB00607	0.333
DB00487	DB01611	0.2
DB00487	DB01112	0.25
DB00487	DB00567	0.333
DB00487	DB01333	0.5
DB00487	DB00319	0.333
DB00487	DB00493	0.125
DB00487	DB01112	0.25
DB00487	DB00535	0.333
DB00487	DB00274	0.5
DB00487	DB00274	0.5
DB00487	DB01415	0.333
DB00487	DB01112	0.25
DB00487	DB00689	0.5
DB00487	DB00199	0.071
DB00487	DB00199	0.071
DB00487	DB00199	0.071
DB00487	DB00319	0.333
DB00487	DB00607	0.333
DB00487	DB01211	0.2
DB00487	DB00578	0.5
DB00487	DB00417	0.167
DB00487	DB00218	0.25
DB00487	DB00978	0.5
DB00487	DB00685	0.5
DB00487	DB00430	0.333
DB00487	DB00578	0.5
DB00487	DB00978	0.5
DB00487	DB01147	0.5
DB00487	DB00207	0.067
DB00487	DB00578	0.5
DB00487	DB00976	0.5
DB00487	DB00671	0.25
DB00487	DB01076	0.25
DB00487	DB01140	0.333
DB00487	DB00833	0.5
DB00487	DB00229	0.5
DB00487	DB00456	0.5
DB00487	DB00415	0.111
DB00487	DB01044	0.25
DB00487	DB00301	0.5
DB00487	DB01053	0.059
DB00487	DB00319	0.333
DB00487	DB00415	0.111
DB00487	DB00199	0.071
DB00487	DB00417	0.167
DB00487	DB01414	0.5
DB00487	DB00301	0.5
DB00487	DB00778	0.333
DB00487	DB00485	0.5
DB00487	DB00301	0.5
DB00487	DB01321	0.333
DB00487	DB00430	0.333
DB00487	DB00608	0.2
DB00487	DB01053	0.059
DB00467	DB00978	1.0
DB00467	DB00229	1.0
DB00467	DB00689	1.0
DB00467	DB00199	0.077
DB00467	DB01053	0.063
DB00467	DB00417	0.2
DB00467	DB01413	0.5
DB00467	DB00467	1.0
DB00467	DB00713	0.333
DB00467	DB00218	0.333
DB00467	DB01060	0.167
DB00467	DB00537	0.071
DB00467	DB01361	1.0
DB00467	DB01332	0.5
DB00467	DB00438	0.125
DB00467	DB00578	1.0
DB00467	DB00578	1.0
DB00467	DB01112	0.333
DB00467	DB01147	1.0
DB00467	DB00833	1.0
DB00467	DB01140	0.5
DB00467	DB01000	1.0
DB00467	DB00415	0.125
DB00467	DB01330	1.0
DB00467	DB01208	0.25
DB00467	DB00207	0.071
DB00467	DB00229	1.0
DB00467	DB01329	0.5
DB00467	DB01328	1.0
DB00467	DB00493	0.143
DB00467	DB00199	0.077
DB00467	DB00456	1.0
DB00467	DB01327	0.2
DB00467	DB01147	1.0
DB00467	DB01326	1.0
DB00467	DB01059	0.5
DB00467	DB01044	0.333
DB00467	DB00199	0.077
DB00467	DB01137	0.167
DB00467	DB01165	0.2
DB00467	DB00438	0.125
DB00467	DB01212	0.071
DB00467	DB00713	0.333
DB00467	DB00607	0.5
DB00467	DB01112	0.333
DB00467	DB00567	0.5
DB00467	DB01333	1.0
DB00467	DB00319	0.5
DB00467	DB00493	0.143
DB00467	DB01112	0.333
DB00467	DB00535	0.5
DB00467	DB00274	1.0
DB00467	DB00274	1.0
DB00467	DB01415	0.5
DB00467	DB01112	0.333
DB00467	DB00689	1.0
DB00467	DB00199	0.077
DB00467	DB00199	0.077
DB00467	DB00199	0.077
DB00467	DB00319	0.5
DB00467	DB00607	0.5
DB00467	DB01211	0.25
DB00467	DB00578	1.0
DB00467	DB00417	0.2
DB00467	DB00218	0.333
DB00467	DB00978	1.0
DB00467	DB00685	1.0
DB00467	DB00430	0.5
DB00467	DB00578	1.0
DB00467	DB00978	1.0
DB00467	DB01147	1.0
DB00467	DB00207	0.071
DB00467	DB00578	1.0
DB00467	DB00976	1.0
DB00467	DB00671	0.333
DB00467	DB01076	0.333
DB00467	DB01140	0.5
DB00467	DB00833	1.0
DB00467	DB00229	1.0
DB00467	DB00456	1.0
DB00467	DB00415	0.125
DB00467	DB01044	0.333
DB00467	DB00301	1.0
DB00467	DB01053	0.063
DB00467	DB00319	0.5
DB00467	DB00415	0.125
DB00467	DB00199	0.077
DB00467	DB00417	0.2
DB00467	DB01414	1.0
DB00467	DB00301	1.0
DB00467	DB00778	0.5
DB00467	DB00485	1.0
DB00467	DB00301	1.0
DB00467	DB01321	0.5
DB00467	DB00430	0.5
DB00467	DB01053	0.063
DB00978	DB00229	1.0
DB00978	DB00689	1.0
DB00978	DB00199	0.077
DB00978	DB01053	0.063
DB00978	DB00417	0.2
DB00978	DB01413	0.5
DB00978	DB00467	1.0
DB00978	DB00713	0.333
DB00978	DB00218	0.333
DB00978	DB01060	0.167
DB00978	DB00537	0.071
DB00978	DB01361	1.0
DB00978	DB01332	0.5
DB00978	DB00438	0.125
DB00978	DB00578	1.0
DB00978	DB00578	1.0
DB00978	DB01112	0.333
DB00978	DB01147	1.0
DB00978	DB00833	1.0
DB00978	DB01140	0.5
DB00978	DB01000	1.0
DB00978	DB00415	0.125
DB00978	DB01330	1.0
DB00978	DB01208	0.25
DB00978	DB00207	0.071
DB00978	DB00229	1.0
DB00978	DB01329	0.5
DB00978	DB01328	1.0
DB00978	DB00493	0.143
DB00978	DB00199	0.077
DB00978	DB00456	1.0
DB00978	DB01327	0.2
DB00978	DB01147	1.0
DB00978	DB01326	1.0
DB00978	DB01059	0.5
DB00978	DB01044	0.333
DB00978	DB00199	0.077
DB00978	DB01137	0.167
DB00978	DB01165	0.2
DB00978	DB00438	0.125
DB00978	DB01212	0.071
DB00978	DB00713	0.333
DB00978	DB00607	0.5
DB00978	DB01112	0.333
DB00978	DB00567	0.5
DB00978	DB01333	1.0
DB00978	DB00319	0.5
DB00978	DB00493	0.143
DB00978	DB01112	0.333
DB00978	DB00535	0.5
DB00978	DB00274	1.0
DB00978	DB00274	1.0
DB00978	DB01415	0.5
DB00978	DB01112	0.333
DB00978	DB00689	1.0
DB00978	DB00199	0.077
DB00978	DB00199	0.077
DB00978	DB00199	0.077
DB00978	DB00319	0.5
DB00978	DB00607	0.5
DB00978	DB01211	0.25
DB00978	DB00578	1.0
DB00978	DB00417	0.2
DB00978	DB00218	0.333
DB00978	DB00978	1.0
DB00978	DB00685	1.0
DB00978	DB00430	0.5
DB00978	DB00578	1.0
DB00978	DB00978	1.0
DB00978	DB01147	1.0
DB00978	DB00207	0.071
DB00978	DB00578	1.0
DB00978	DB00976	1.0
DB00978	DB00671	0.333
DB00978	DB01076	0.333
DB00978	DB01140	0.5
DB00978	DB00833	1.0
DB00978	DB00229	1.0
DB00978	DB00456	1.0
DB00978	DB00415	0.125
DB00978	DB01044	0.333
DB00978	DB00301	1.0
DB00978	DB01053	0.063
DB00978	DB00319	0.5
DB00978	DB00415	0.125
DB00978	DB00199	0.077
DB00978	DB00417	0.2
DB00978	DB01414	1.0
DB00978	DB00301	1.0
DB00978	DB00778	0.5
DB00978	DB00485	1.0
DB00978	DB00301	1.0
DB00978	DB01321	0.5
DB00978	DB00430	0.5
DB00978	DB01053	0.063
DB01103	DB00518	0.125
DB01103	DB00608	0.25
DB01103	DB00698	0.5
DB01103	DB00614	1.0
DB01103	DB00911	0.333
DB01103	DB00916	0.167
DB01103	DB00608	0.25
DB01103	DB00916	0.167
DB00338	DB00691	0.2
DB00338	DB00531	0.033
DB00338	DB00338	1.0
DB00338	DB00927	0.25
DB00338	DB01060	0.111
DB00338	DB00178	0.2
DB00338	DB00542	0.2
DB00338	DB01240	0.25
DB00338	DB00722	0.2
DB00338	DB01129	0.75
DB00338	DB00736	0.75
DB00338	DB00213	0.75
DB00338	DB00338	0.8
DB00338	DB01240	0.25
DB00338	DB00881	0.25
DB00338	DB00736	0.75
DB00338	DB00881	0.2
DB00338	DB00736	0.75
DB00338	DB01211	0.143
DB00338	DB01197	0.2
DB00338	DB01222	0.125
DB00338	DB00213	0.75
DB00338	DB00588	0.167
DB00338	DB00519	0.2
DB00338	DB01129	0.75
DB00338	DB00584	0.2
DB00338	DB01348	0.25
DB00338	DB01340	0.25
DB00338	DB00736	0.75
DB00338	DB00492	0.25
DB00338	DB00691	0.25
DB00338	DB00542	0.25
DB00338	DB00584	0.25
DB00338	DB00790	0.25
DB00338	DB00531	0.038
DB00014	DB00665	0.5
DB00014	DB01006	0.333
DB00014	DB01128	0.5
DB00014	DB01217	0.333
DB00014	DB00666	0.5
DB00596	DB00764	0.333
DB00596	DB00936	0.333
DB00596	DB00764	0.25
DB00596	DB00860	0.125
DB00596	DB00443	0.25
DB00596	DB00523	0.5
DB00596	DB00993	0.125
DB00596	DB00223	0.333
DB00596	DB00993	0.091
DB00596	DB00563	0.053
DB00596	DB00091	0.059
DB00596	DB00860	0.125
DB00596	DB01047	0.333
DB00596	DB00443	0.5
DB00596	DB00620	0.25
DB00596	DB00860	0.125
DB00596	DB00860	0.125
DB00596	DB00860	0.077
DB00596	DB01013	0.333
DB00596	DB00443	0.111
DB00596	DB00588	0.25
DB00596	DB00620	0.25
DB00596	DB00443	0.25
DB00596	DB01013	0.333
DB00596	DB00688	0.167
DB00596	DB02300	0.333
DB00596	DB00860	0.125
DB00596	DB00563	0.083
DB00596	DB00799	0.5
DB00529	DB01004	0.5
DB00529	DB00426	0.5
DB00529	DB00787	0.5
DB00529	DB01004	0.5
DB00529	DB00577	0.333
DB00529	DB00369	0.667
DB00529	DB00577	0.333
DB00455	DB00764	0.5
DB00455	DB00764	0.333
DB00455	DB00471	0.5
DB00455	DB01234	0.143
DB00455	DB00860	0.143
DB00455	DB00443	0.333
DB00455	DB00852	1.0
DB00455	DB01075	0.5
DB00455	DB00332	0.5
DB00455	DB01075	0.5
DB00455	DB00557	1.0
DB00455	DB01234	0.143
DB00455	DB00388	1.0
DB00455	DB00180	1.0
DB00455	DB00972	1.0
DB00455	DB00394	0.5
DB00455	DB00860	0.143
DB00455	DB00852	1.0
DB00455	DB00852	1.0
DB00455	DB00180	0.5
DB00455	DB00443	0.25
DB00455	DB01234	0.143
DB00455	DB00557	1.0
DB00455	DB00620	0.333
DB00455	DB00768	1.0
DB00455	DB00341	1.0
DB00455	DB00860	0.143
DB00455	DB01075	0.5
DB00455	DB00341	1.0
DB00455	DB00852	1.0
DB00455	DB01075	0.5
DB00455	DB00860	0.143
DB00455	DB01234	0.143
DB00455	DB00635	0.033
DB00455	DB00860	0.083
DB00455	DB00950	1.0
DB00455	DB00557	1.0
DB00455	DB01075	0.5
DB00455	DB01234	0.111
DB00455	DB01234	0.125
DB00455	DB00443	0.125
DB00455	DB01222	0.2
DB00455	DB00950	1.0
DB00455	DB00972	1.0
DB00455	DB00588	0.333
DB00455	DB00620	0.333
DB00455	DB00443	0.333
DB00455	DB00860	0.143
DB00455	DB00471	1.0
DB00455	DB01003	0.5
DB00455	DB01234	0.143
DB00455	DB01234	0.143
DB00455	DB00768	1.0
DB01206	DB00541	0.067
DB01206	DB00541	0.077
DB01206	DB01168	0.5
DB01206	DB00262	1.0
DB00431	DB00772	1.0
DB01042	DB01234	0.143
DB01042	DB00480	1.0
DB01042	DB00188	0.5
DB01042	DB01234	0.143
DB01042	DB01234	0.143
DB01042	DB01234	0.143
DB01042	DB00635	0.033
DB01042	DB01234	0.111
DB01042	DB01234	0.125
DB01042	DB01041	0.333
DB01042	DB01234	0.143
DB01042	DB01234	0.143
DB00643	DB00518	0.333
DB00643	DB00592	0.25
DB00643	DB00592	0.25
DB00643	DB00592	0.25
DB00643	DB00592	0.25
DB00643	DB00592	0.25
DB00328	DB00437	0.25
DB00328	DB00482	1.0
DB00328	DB00605	1.0
DB00328	DB00328	1.0
DB00328	DB00635	0.033
DB00328	DB00788	0.5
DB00328	DB00328	1.0
DB00764	DB00764	0.667
DB00764	DB00471	0.333
DB00764	DB01234	0.125
DB00764	DB00860	0.286
DB00764	DB00443	0.667
DB00764	DB00523	0.5
DB00764	DB00993	0.125
DB00764	DB00852	0.5
DB00764	DB01075	0.333
DB00764	DB00332	0.333
DB00764	DB01075	0.333
DB00764	DB00557	0.5
DB00764	DB00993	0.091
DB00764	DB01234	0.125
DB00764	DB00563	0.053
DB00764	DB00388	0.5
DB00764	DB00180	0.5
DB00764	DB00972	0.5
DB00764	DB00091	0.059
DB00764	DB00394	0.333
DB00764	DB00860	0.286
DB00764	DB00852	0.5
DB00764	DB00852	0.5
DB00764	DB01047	0.333
DB00764	DB00180	0.333
DB00764	DB00443	0.5
DB00764	DB01234	0.125
DB00764	DB00557	0.5
